open_time,close_time,side,entry,exit,qty,pnl,fee,symbol,stop,take
2023-01-14 15:59:00+00:00,2023-01-14 17:21:00+00:00,long,20797.0,20909.272369678412,0.5145914765353532,53.47051115014016,4.3038933367970715,BTCUSDT,20703.17302526799,20909.37236967841
2023-01-15 04:35:00+00:00,2023-01-15 04:44:00+00:00,long,20769.0,20732.365158569344,1.330513570332722,-59.7770309459029,11.033877275427932,BTCUSDT,20732.465158569343,20812.62180971679
2023-01-15 09:22:00+00:00,2023-01-15 09:55:00+00:00,long,20651.8,20710.021598784206,0.9884611156929448,49.36136606944001,8.188420422223688,BTCUSDT,20603.0153343465,20710.121598784204
2023-01-16 00:06:00+00:00,2023-01-16 00:19:00+00:00,long,20907.0,20865.485035415608,1.1697669172167586,-58.32593378269153,9.76310164244421,BTCUSDT,20865.585035415606,20956.477957501273
2023-01-16 04:22:00+00:00,2023-01-16 04:37:00+00:00,short,21072.100000000002,21126.079224928275,-0.8923210871487748,-55.70729906391624,7.540498392471658,BTCUSDT,21125.979224928276,21007.66493008607
2023-01-16 08:07:00+00:00,2023-01-16 08:08:00+00:00,short,21082.9,20993.050115705537,-0.6352771356522574,51.745015234830326,5.334561898443883,BTCUSDT,21158.041570245387,20992.95011570554
2023-01-16 12:04:00+00:00,2023-01-16 12:33:00+00:00,long,20854.8,20823.56488411926,1.5435460944287724,-61.06969402633233,12.856852899586567,BTCUSDT,20823.66488411926,20891.942139056893
2023-01-16 15:24:00+00:00,2023-01-16 15:36:00+00:00,long,20909.6,21041.020748821713,0.43337607336005335,53.307138101747725,3.6474699806447055,BTCUSDT,20799.816042648574,21041.12074882171
2023-01-16 23:19:00+00:00,2023-01-17 00:01:00+00:00,long,21195.6,21148.404772610233,1.0167588849198108,-56.58729815612812,8.601131381772795,BTCUSDT,21148.50477261023,21251.89427286772
2023-01-17 14:55:00+00:00,2023-01-17 15:40:00+00:00,long,21272.6,21118.90594759477,0.3091766497379508,-50.130401242101264,2.6117890348032935,BTCUSDT,21119.005947594767,21456.69286288628
2023-01-17 16:04:00+00:00,2023-01-17 16:07:00+00:00,long,21203.899999999998,21110.9476610982,0.508806262435127,-51.59128509159066,4.296552950362785,BTCUSDT,21111.047661098197,21315.102806682164
2023-01-17 16:28:00+00:00,2023-01-17 16:43:00+00:00,long,21156.5,21241.85495645427,0.6580112580733382,50.57357039778606,5.590951881483139,BTCUSDT,21085.10420295478,21241.95495645427
2023-01-17 19:28:00+00:00,2023-01-17 20:49:00+00:00,long,21344.399999999998,21290.595588696695,0.8793765547386453,-54.8033180804883,7.488980238848761,BTCUSDT,21290.695588696693,21408.625293563968
2023-01-17 20:59:00+00:00,2023-01-17 21:05:00+00:00,long,21393.699999999997,21335.525492496254,0.807715467136932,-53.88166307976044,6.893213575913414,BTCUSDT,21335.625492496252,21463.169409004495
2023-01-18 02:43:00+00:00,2023-01-18 03:13:00+00:00,long,21282.199999999997,21365.352567446724,0.6697757174183833,49.969572779308486,5.723997737503331,BTCUSDT,21212.63952712773,21365.452567446722
2023-01-18 13:30:00+00:00,2023-01-18 13:33:00+00:00,long,21332.5,21276.497194776523,0.8376689509674664,-54.040875536950004,7.129064434164277,BTCUSDT,21276.59719477652,21399.363366268175
2023-01-18 13:40:00+00:00,2023-01-18 13:46:00+00:00,long,21304.0,21398.513017982576,0.5883668553059348,50.572256850835835,5.036070325045406,BTCUSDT,21224.972485014525,21398.613017982574
2023-01-18 17:28:00+00:00,2023-01-18 18:33:00+00:00,short,20877.5,21061.28123754298,-0.25419877631816484,-48.85846646097357,2.1415007673104602,BTCUSDT,21061.18123754298,20657.30251494842
2023-01-19 16:10:00+00:00,2023-01-19 16:35:00+00:00,long,20908.0,20858.790482805183,0.9469838144232096,-54.50179108933662,7.901174790264557,BTCUSDT,20858.89048280518,20966.711420633786
2023-01-20 02:19:00+00:00,2023-01-20 02:33:00+00:00,long,21160.0,21206.524070782907,1.1839493622827078,45.039163674283856,10.042980259934527,BTCUSDT,21120.96327434758,21206.624070782906
2023-01-20 14:41:00+00:00,2023-01-20 15:04:00+00:00,long,21123.1,21186.255577431395,0.8764665299505082,47.92613223487838,7.427617563438359,BTCUSDT,21070.20368547384,21186.355577431394
2023-01-20 17:53:00+00:00,2023-01-20 18:16:00+00:00,long,21359.6,21425.801055718424,0.8399289203749402,48.40572127769949,7.198459979559132,BTCUSDT,21304.165786901314,21425.901055718423
2023-01-21 00:06:00+00:00,2023-01-21 00:10:00+00:00,long,22716.699999999997,22624.21492062786,0.5058559162568361,-51.36196175318539,4.577837187306315,BTCUSDT,22624.314920627858,22827.34209524657
2023-01-21 00:30:00+00:00,2023-01-21 02:49:00+00:00,long,22612.699999999997,22504.947753676075,0.43144762109311,-50.37333281235427,3.8838824684593094,BTCUSDT,22505.047753676074,22741.66269558871
2023-01-21 11:24:00+00:00,2023-01-21 11:32:00+00:00,long,22777.1,22901.299875713834,0.4450015548616071,51.19269218505725,4.076445621217834,BTCUSDT,22673.333436905137,22901.399875713832
2023-01-21 12:52:00+00:00,2023-01-21 13:23:00+00:00,long,23006.0,22920.902756572166,0.5461599418699663,-51.484097090694696,5.0073915668546425,BTCUSDT,22921.002756572165,23107.776692113406
2023-01-21 16:17:00+00:00,2023-01-21 17:07:00+00:00,long,23145.3,23287.51046615139,0.3883275524688898,51.60696947906399,3.6172727769656894,BTCUSDT,23026.52461154051,23287.61046615139
2023-01-21 21:16:00+00:00,2023-01-21 22:25:00+00:00,long,23153.6,23084.308641103216,0.6704887964349968,-52.65018795697181,6.191108126922917,BTCUSDT,23084.408641103215,23236.409630676142
2023-01-22 00:06:00+00:00,2023-01-22 00:27:00+00:00,long,22818.199999999997,22936.68095434696,0.4654227757988745,50.87363316450943,4.270101486954136,BTCUSDT,22719.199204710865,22936.78095434696
2023-01-22 01:34:00+00:00,2023-01-22 01:40:00+00:00,long,22864.699999999997,22800.23711640047,0.7199149497608195,-52.973486231267145,6.565692623275286,BTCUSDT,22800.337116400467,22941.715460319436
2023-01-22 01:41:00+00:00,2023-01-22 01:44:00+00:00,short,22799.4,22716.51452091562,-0.6638852769182592,48.99398542110175,6.03246381333429,BTCUSDT,22868.73789923698,22716.414520915623
2023-01-22 03:27:00+00:00,2023-01-22 04:34:00+00:00,long,22759.199999999997,22827.297312716386,0.8114062054844369,47.84569783730164,7.408884277590515,BTCUSDT,22702.185572736344,22827.397312716384
2023-01-22 14:53:00+00:00,2023-01-22 14:57:00+00:00,long,22962.399999999998,23023.302659095705,0.9109197156405742,47.088480780684435,8.388952124532135,BTCUSDT,22911.381117420246,23023.402659095704
2023-01-22 16:20:00+00:00,2023-01-22 17:25:00+00:00,long,22803.1,22891.88026168691,0.6281387142103809,50.01460892990452,5.751710493373606,BTCUSDT,22728.849781927576,22891.98026168691
2023-01-22 21:29:00+00:00,2023-01-22 21:52:00+00:00,long,22444.3,22571.72918835584,0.4400063897557232,52.09697508967021,3.9726820282849333,BTCUSDT,22337.842343036806,22571.829188355838
2023-01-23 00:22:00+00:00,2023-01-23 00:40:00+00:00,long,22737.0,22798.53343343841,0.9143592957253238,47.92524647279779,8.338420389507597,BTCUSDT,22685.45547213466,22798.63343343841
2023-01-23 15:00:00+00:00,2023-01-23 15:49:00+00:00,short,22693.2,22911.905815041147,-0.21618110674413252,-49.261313609657805,1.9812484626851685,BTCUSDT,22911.80581504115,22431.09302195062
2023-01-23 16:19:00+00:00,2023-01-23 16:26:00+00:00,long,22912.6,22841.64130875003,0.6639567499831575,-53.1798467964432,6.0663447710554825,BTCUSDT,22841.741308750028,22997.410429499967
2023-01-23 17:52:00+00:00,2023-01-23 17:54:00+00:00,long,22924.399999999998,22997.74874797895,0.7616888679695148,48.86207313119026,7.006851683878166,BTCUSDT,22863.009376684207,22997.848747978947
2023-01-24 10:23:00+00:00,2023-01-24 12:27:00+00:00,long,22896.1,22953.47208568942,0.9774272953447107,47.10290248790196,8.97414005579429,BTCUSDT,22848.023261925482,22953.57208568942
2023-01-24 14:06:00+00:00,2023-01-24 14:21:00+00:00,long,22905.8,22841.03159686709,0.72921935524659,-53.89282210662425,6.662448933693764,BTCUSDT,22841.13159686709,22983.182083759493
2023-01-24 14:46:00+00:00,2023-01-24 15:06:00+00:00,long,22872.5,22769.62220607376,0.45561612396483986,-51.02246451619703,4.14968280547003,BTCUSDT,22769.72220607376,22995.61335271149
2023-01-24 15:14:00+00:00,2023-01-24 17:06:00+00:00,long,22883.6,22789.251196234985,0.49395958465745543,-51.10728354291232,4.502787622218661,BTCUSDT,22789.351196234984,22996.47856451802
2023-01-24 17:37:00+00:00,2023-01-24 18:13:00+00:00,long,22909.0,22971.470559467154,0.8851536191536886,47.162729681709266,8.133312121197905,BTCUSDT,22856.674533777375,22971.570559467153
2023-01-24 22:46:00+00:00,2023-01-24 22:49:00+00:00,long,22830.1,22732.098919174576,0.47466569619712773,-50.8338102818671,4.3160590237967895,BTCUSDT,22732.198919174574,22947.36129699051
2023-01-24 22:50:00+00:00,2023-01-24 23:09:00+00:00,short,22758.300000000003,22633.794875941556,-0.4440585044300886,51.267267542401456,4.020291640875204,BTCUSDT,22862.320936715372,22633.694875941557
2023-01-24 23:49:00+00:00,2023-01-25 00:21:00+00:00,long,22623.8,22529.906973906913,0.49505392210415333,-50.943518350439824,4.461407524829734,BTCUSDT,22530.00697390691,22736.13163131171
2023-01-25 01:02:00+00:00,2023-01-25 01:13:00+00:00,short,22618.2,22535.473457032997,-0.6671829906032367,49.17962850870377,6.014113830289254,BTCUSDT,22687.4054524725,22535.373457032998
2023-01-25 02:50:00+00:00,2023-01-25 03:07:00+00:00,short,22532.5,22571.441462025494,-1.1956621462301713,-57.35595931954029,10.795127256797631,BTCUSDT,22571.341462025495,22486.1102455694
2023-01-25 11:36:00+00:00,2023-01-25 12:02:00+00:00,short,22580.800000000003,22609.40859354457,-1.6185608502633066,-60.942630931177696,14.637881438847204,BTCUSDT,22609.30859354457,22546.809687746518
2023-01-25 14:54:00+00:00,2023-01-25 15:02:00+00:00,short,22474.300000000003,22380.96343858296,-0.5850532884133546,49.369239683195474,5.237622503040808,BTCUSDT,22552.347134514202,22380.86343858296
2023-01-25 16:53:00+00:00,2023-01-25 17:20:00+00:00,long,22649.0,22585.044471246503,0.71874199991781,-52.46065265468782,6.4931280125985555,BTCUSDT,22585.1444712465,22725.4066345042
2023-01-25 18:34:00+00:00,2023-01-25 18:42:00+00:00,short,22596.600000000002,22633.569845716782,-1.238213392419584,-56.98663380269461,11.210075720492231,BTCUSDT,22633.469845716783,22552.576185139864
2023-01-25 23:23:00+00:00,2023-01-26 00:52:00+00:00,long,23055.5,23226.08983576192,0.3174991523890098,51.21242272612349,2.949705534466162,BTCUSDT,22913.07513686507,23226.189835761917
2023-01-26 04:33:00+00:00,2023-01-26 04:41:00+00:00,short,23109.9,23145.867300500937,-1.2701390567131379,-57.44286115472232,11.75938802394629,BTCUSDT,23145.76730050094,23067.079239398874
2023-01-26 11:07:00+00:00,2023-01-26 11:21:00+00:00,short,22896.4,22944.91438010356,-0.9331285084037763,-53.83437263455143,8.564221492383357,BTCUSDT,22944.814380103562,22838.522743875725
2023-01-26 13:37:00+00:00,2023-01-26 14:44:00+00:00,long,23123.1,23011.49704790527,0.40188901791477494,-48.55122799347198,3.6992271797325573,BTCUSDT,23011.59704790527,23256.683542513678
2023-01-26 15:05:00+00:00,2023-01-26 15:54:00+00:00,long,23091.5,22980.02701488598,0.4000097686305478,-48.26717709975425,3.6768941157393122,BTCUSDT,22980.12701488598,23224.927582136825
2023-01-26 16:21:00+00:00,2023-01-26 16:30:00+00:00,short,22928.4,23018.2661768733,-0.49350237778255973,-48.892999605489166,4.5438276362875385,BTCUSDT,23018.166176873303,22820.900587752036
2023-01-27 13:46:00+00:00,2023-01-27 14:48:00+00:00,short,22905.800000000003,22983.121643647406,-0.5703117046735943,-49.34045571003831,5.243017313323653,BTCUSDT,22983.021643647407,22813.354027623114
2023-01-27 16:16:00+00:00,2023-01-27 16:22:00+00:00,long,23022.899999999998,23109.381825421096,0.605117116625507,46.738079840446986,5.5935529988786845,BTCUSDT,22950.56514548242,23109.481825421095
2023-01-27 21:47:00+00:00,2023-01-27 21:55:00+00:00,short,23111.0,23044.230063351522,-0.7869150197384892,45.2887257136102,7.253540302064221,BTCUSDT,23166.908280540392,23044.130063351524
2023-01-27 23:05:00+00:00,2023-01-28 00:28:00+00:00,long,23045.399999999998,23106.96828432847,0.8568755730560504,44.8364402399502,7.919918676088777,BTCUSDT,22993.826429726272,23107.06828432847
2023-01-28 02:33:00+00:00,2023-01-28 02:59:00+00:00,long,23105.5,23075.969788048136,1.510085682938923,-58.53182692140637,13.93867663874505,BTCUSDT,23076.069788048135,23140.596254342243
2023-01-28 05:16:00+00:00,2023-01-28 06:24:00+00:00,short,23045.5,23005.025458656877,-1.296005510810568,40.52937271991467,11.925855908302692,BTCUSDT,23079.495451119263,23004.92545865688
2023-01-29 00:32:00+00:00,2023-01-29 00:33:00+00:00,long,23025.199999999997,23058.83714733576,1.5629545958446573,38.15736782182715,14.415966197704774,BTCUSDT,22996.9023772202,23058.937147335757
2023-01-29 14:44:00+00:00,2023-01-29 16:46:00+00:00,long,23518.0,23580.589872586253,0.8445390528798131,44.89370009892617,7.965891614936524,BTCUSDT,23465.575106178123,23580.689872586252
2023-01-29 23:01:00+00:00,2023-01-29 23:09:00+00:00,long,23799.0,23853.35235190355,0.9761301095233028,43.741377038958305,9.31359017750462,BTCUSDT,23753.439706747045,23853.45235190355
2023-01-30 00:08:00+00:00,2023-01-30 00:18:00+00:00,long,23788.8,23742.351933502257,0.9632274265645998,-53.88776538292063,9.147713821399373,BTCUSDT,23742.451933502256,23844.197679797293
2023-01-30 11:04:00+00:00,2023-01-30 11:21:00+00:00,long,23270.899999999998,23221.238145562435,0.8942677079752223,-52.71739410679043,8.306401365111569,BTCUSDT,23221.338145562433,23330.154225325077
2023-01-30 16:24:00+00:00,2023-01-30 17:15:00+00:00,short,23162.4,23222.361464847083,-0.7350377289636414,-50.90166367944961,6.827724732917592,BTCUSDT,23222.261464847084,23090.7862421835
2023-01-30 21:42:00+00:00,2023-01-30 22:25:00+00:00,short,22728.300000000003,22676.57487393377,-1.008491477922933,43.01669582874917,9.147653003537407,BTCUSDT,22771.670938388528,22676.47487393377
2023-02-01 13:15:00+00:00,2023-02-01 13:16:00+00:00,long,23115.3,23075.208120527444,1.0981586746776821,-54.16334121393826,10.136095987020044,BTCUSDT,23075.308120527443,23163.07025536707
2023-02-01 19:09:00+00:00,2023-02-01 19:31:00+00:00,long,23088.0,22948.745490926474,0.3127264879163055,-46.41924578085802,2.8706722317850355,BTCUSDT,22948.845490926473,23254.765410888238
2023-02-01 19:39:00+00:00,2023-02-01 19:43:00+00:00,long,23089.199999999997,23314.399936993635,0.23020143913616903,49.69454622207329,2.146803367236857,BTCUSDT,22901.26671917197,23314.499936993634
2023-02-01 22:03:00+00:00,2023-02-01 22:21:00+00:00,long,23745.0,23824.832575875767,0.6518945589667677,45.82991035191134,6.212511489803046,BTCUSDT,23678.2061867702,23824.932575875766
2023-02-02 16:25:00+00:00,2023-02-02 16:41:00+00:00,long,23859.8,23783.543820301864,0.5742534691297018,-49.25348875303483,5.463113018802651,BTCUSDT,23783.643820301862,23950.967415637766
2023-02-02 20:08:00+00:00,2023-02-02 20:59:00+00:00,short,23761.7,23839.38481644979,-0.560133667980231,-48.85517800824376,5.341296823852099,BTCUSDT,23839.284816449792,23668.81822026025
2023-02-02 21:07:00+00:00,2023-02-02 21:30:00+00:00,short,23764.0,23664.027355687707,-0.5166794914979507,46.76312797860874,4.890687048372128,BTCUSDT,23847.577203593573,23663.92735568771
2023-02-03 00:01:00+00:00,2023-02-03 00:35:00+00:00,long,23548.1,23480.95278097553,0.6473789148071789,-49.550123276374435,6.08042949199462,BTCUSDT,23481.05278097553,23628.336662829362
2023-02-03 03:20:00+00:00,2023-02-03 04:38:00+00:00,long,23500.1,23562.47430437986,0.8258082046608267,43.72597847583374,7.783233841066718,BTCUSDT,23447.85474635012,23562.574304379857
2023-02-03 07:27:00+00:00,2023-02-03 07:38:00+00:00,short,23494.4,23459.938079055686,-1.4970363048002087,37.54259518171028,14.048151605084493,BTCUSDT,23523.38493412026,23459.838079055688
2023-02-03 17:22:00+00:00,2023-02-03 17:39:00+00:00,long,23574.699999999997,23632.617845934477,0.8952671258682618,43.38894112397386,8.463002342269101,BTCUSDT,23526.168461721267,23632.717845934476
2023-02-03 22:34:00+00:00,2023-02-04 00:11:00+00:00,long,23430.1,23393.11853679227,1.183582535259864,-54.845688599187326,11.075074618164447,BTCUSDT,23393.21853679227,23474.13775584928
2023-02-05 16:13:00+00:00,2023-02-05 16:20:00+00:00,short,23065.100000000002,23003.235978625497,-0.8353478584178953,43.991696203741704,7.686281564570514,BTCUSDT,23116.920017812085,23003.135978625498
2023-02-05 18:56:00+00:00,2023-02-05 19:28:00+00:00,short,22838.9,22772.80494784552,-0.7853188753719674,44.75212659732493,7.153565428282889,BTCUSDT,22894.245876795398,22772.704947845523
2023-02-05 20:37:00+00:00,2023-02-05 21:07:00+00:00,short,22866.2,22820.90077465619,-1.1492112711573852,41.56796578452467,10.49041455527968,BTCUSDT,22904.21602111984,22820.800774656193
2023-02-06 13:47:00+00:00,2023-02-06 14:15:00+00:00,short,22833.9,22792.09621747298,-1.249281845689568,40.83520578028396,11.389500811879547,BTCUSDT,22869.003152105848,22791.99621747298
2023-02-06 14:53:00+00:00,2023-02-06 14:59:00+00:00,short,22777.0,22848.608836571464,-0.6144327319947838,-49.61438634946655,5.615573259893906,BTCUSDT,22848.508836571466,22691.40939611424
2023-02-06 15:15:00+00:00,2023-02-06 15:52:00+00:00,short,22804.4,22865.3737130417,-0.7174132130587138,-50.3049158746691,6.5615684893046,BTCUSDT,22865.2737130417,22731.571544349958
2023-02-06 16:34:00+00:00,2023-02-06 16:39:00+00:00,short,23034.9,22944.92277088755,-0.5764065305703824,46.573221131614645,5.290241331429064,BTCUSDT,23110.14769092704,22944.822770887553
2023-02-06 18:28:00+00:00,2023-02-06 19:06:00+00:00,short,22999.9,23046.357777799003,-0.9408565013393776,-52.3834284989451,8.673326218974209,BTCUSDT,23046.257777799005,22944.49066664119
2023-02-07 09:37:00+00:00,2023-02-07 09:54:00+00:00,long,22951.1,22989.952059726747,1.3279730163903998,39.382472554940236,12.212014393370406,BTCUSDT,22918.45661689438,22990.052059726746
2023-02-07 12:16:00+00:00,2023-02-07 12:30:00+00:00,long,23009.399999999998,22980.396628814648,1.5051255572524016,-57.4890681302789,13.835352912730343,BTCUSDT,22980.496628814646,23043.864045422426
2023-02-08 14:52:00+00:00,2023-02-08 15:03:00+00:00,short,23040.9,22962.10115144498,-0.653113023491917,45.46581530395386,5.998738923498984,BTCUSDT,23106.83237379585,22962.00115144498
2023-02-08 20:04:00+00:00,2023-02-08 20:06:00+00:00,short,22830.100000000002,22781.753562793223,-1.0676757916287474,41.88890990923902,9.729410707938516,BTCUSDT,22870.65536433898,22781.653562793224
2023-02-09 00:56:00+00:00,2023-02-09 01:07:00+00:00,long,22975.5,22944.054015526362,1.3875033267775603,-56.3653885814903,12.733980510522747,BTCUSDT,22944.15401552636,23012.89518136837
2023-02-09 13:44:00+00:00,2023-02-09 13:52:00+00:00,short,22684.7,22736.0303309456,-0.8411508883659902,-50.82632631932701,7.649772844316396,BTCUSDT,22735.9303309456,22623.443602865274
2023-02-09 14:54:00+00:00,2023-02-09 15:27:00+00:00,short,22696.300000000003,22622.589345495064,-0.6935297127172901,44.84475388713291,6.275775155880968,BTCUSDT,22757.992212087447,22622.489345495065
2023-02-09 17:32:00+00:00,2023-02-09 17:36:00+00:00,short,22523.0,22456.20120695709,-0.7685291604536055,44.43352215235909,6.90329818422399,BTCUSDT,22578.932327535756,22456.10120695709
2023-02-09 21:00:00+00:00,2023-02-09 21:24:00+00:00,short,21975.0,21877.595577278007,-0.5298487800231697,46.97288761752463,4.636726930584418,BTCUSDT,22056.43701893499,21877.49557727801
2023-02-10 00:32:00+00:00,2023-02-10 00:37:00+00:00,short,21804.9,21848.855820964556,-0.9897631191221831,-52.15592713609744,8.650076674643499,BTCUSDT,21848.755820964558,21752.49301484253
2023-02-10 14:45:00+00:00,2023-02-10 15:00:00+00:00,long,21856.6,21802.967715733936,0.8048309261146611,-50.18400209498107,7.0190810794808804,BTCUSDT,21803.067715733934,21920.61874111928
2023-02-10 18:43:00+00:00,2023-02-10 19:33:00+00:00,short,21683.4,21714.386015040403,-1.387573319525132,-55.047488822202126,12.052121073735886,BTCUSDT,21714.286015040405,21646.556781951513
2023-02-12 08:55:00+00:00,2023-02-12 09:09:00+00:00,short,21791.4,21807.14975820765,-1.9449070062098097,-47.59696642425138,16.96515134008185,BTCUSDT,21807.049758207653,21772.840290150816
2023-02-12 16:32:00+00:00,2023-02-12 16:34:00+00:00,long,21960.399999999998,22013.02787478643,0.9553976995062532,41.86807202456391,8.412478476295194,BTCUSDT,21916.27677101131,22013.127874786427
2023-02-12 17:06:00+00:00,2023-02-12 17:48:00+00:00,long,22028.3,21982.898180696717,0.9341896162662349,-50.62838623906036,8.214478086337913,BTCUSDT,21982.998180696715,22082.442183163945
2023-02-13 02:23:00+00:00,2023-02-13 02:32:00+00:00,short,21679.100000000002,21624.656025928973,-0.9208577185588223,42.16986118726142,7.965292565062497,BTCUSDT,21724.73664505919,21624.556025928974
2023-02-13 03:21:00+00:00,2023-02-13 04:08:00+00:00,long,21774.1,21814.986292116184,1.2297150650764253,39.54800245524822,10.730486915140391,BTCUSDT,21739.761423236516,21815.086292116182
2023-02-13 17:51:00+00:00,2023-02-13 17:56:00+00:00,short,21452.4,21368.699760666936,-0.6042588024541611,45.41171641357179,5.164889970953248,BTCUSDT,21522.416866110885,21368.599760666937
2023-02-14 00:23:00+00:00,2023-02-14 00:29:00+00:00,long,21791.6,21747.88906052075,0.9755940752957722,-51.13097826862153,8.486844687053512,BTCUSDT,21747.989060520747,21843.713127375104
2023-02-14 03:05:00+00:00,2023-02-14 03:21:00+00:00,long,21737.5,21715.996176040822,1.9390930085229219,-58.54164923897764,16.843734543228507,BTCUSDT,21716.09617604082,21762.96458875102
2023-02-14 21:24:00+00:00,2023-02-14 21:27:00+00:00,long,22205.8,22271.972246738922,0.7552644142913535,43.249051945996754,6.728491229618622,BTCUSDT,22150.389794384235,22272.07224673892
2023-02-15 15:17:00+00:00,2023-02-15 15:40:00+00:00,long,22728.1,22807.456374588448,0.6328573873473624,44.44772099010031,5.773546901304397,BTCUSDT,22661.703021176294,22807.556374588446
2023-02-15 15:53:00+00:00,2023-02-15 16:12:00+00:00,long,22820.399999999998,22899.219131540318,0.6400982136666505,44.58888559753158,5.863099704184059,BTCUSDT,22754.4507237164,22899.319131540316
2023-02-15 21:20:00+00:00,2023-02-15 21:30:00+00:00,long,24114.6,24267.75314411851,0.33134293422315736,47.529832744219235,3.2163794135101917,BTCUSDT,23986.705713234576,24267.853144118508
2023-02-15 21:52:00+00:00,2023-02-15 22:13:00+00:00,long,24169.3,24291.088504320946,0.41871554651643905,46.92631758673833,4.0684225594263745,BTCUSDT,24067.54291306588,24291.188504320944
2023-02-15 23:12:00+00:00,2023-02-16 00:02:00+00:00,long,24267.3,24372.17470778821,0.4885643186035037,46.47509017769033,4.762949971598438,BTCUSDT,24179.63774350983,24372.27470778821
2023-02-16 14:17:00+00:00,2023-02-16 15:12:00+00:00,short,24426.300000000003,24532.978659003486,-0.40372838798814487,-47.03106700283185,3.9618639706188152,BTCUSDT,24532.878659003487,24298.62560919582
2023-02-16 16:31:00+00:00,2023-02-16 20:17:00+00:00,long,24908.1,24696.377287336865,0.2020283226331889,-44.76973157407226,1.9957470713908203,BTCUSDT,24696.477287336864,25161.827255195763
2023-02-16 21:37:00+00:00,2023-02-16 22:14:00+00:00,long,24555.3,24451.426007681697,0.4099356545127975,-46.591057557552546,4.009404529692095,BTCUSDT,24451.526007681696,24679.608790781967
2023-02-17 00:19:00+00:00,2023-02-17 01:59:00+00:00,long,23633.1,23835.29798461917,0.2504762792141887,48.25772815075832,2.388070701259544,BTCUSDT,23464.33501281736,23835.39798461917
